nameid	commentaryid	name
4260	921053	Biagianti
4261	900000	Bialkowski
4262	900000	Bialoszewska
4263	900000	Bianca
4264	900000	Biancardi
4265	900000	Bianchetti
4266	900762	Bianchi
4267	900000	Bianchini
4268	921057	Bianco
4269	900000	Biancone
4270	900000	Biangbo
4271	900000	Biankadi
4272	900000	Bianneider
4273	900000	Biasci
4274	921059	Biava
4275	921093	Biševac
4276	900000	Bibi
4277	900000	Bibiane
4278	900000	Bic
4279	900000	Bicanić
4280	900000	Biceanu
4281	900000	Bicentini
4282	900000	Bichakhchyan
4283	900000	Bichis
4284	900000	Bicho
4285	900000	Bichsel
4286	900000	Bickerstaff
4287	900000	Bidaoui
4288	900000	Bidas
4289	900000	Bidstrup
4290	900000	Bidwell
4291	900000	Bidyashagar
4292	900000	Biegalski
4293	900000	Bielecki
4294	921063	Bieler
4295	900000	Bielica
4296	921064	Bielik
4297	900000	Bienz
4298	900000	Biereth
4299	900000	Bieri
4300	900000	Biesmans
4301	900000	Bieszczad
4302	900000	Bigas
4303	900000	Bigas Rigo
4304	900000	Biggins
4305	921066	Biglia
4306	900000	Bignetti
4307	900000	Bigot
4308	900000	Bijay
4309	900000	Bijlow
4310	900000	Bijol
4311	900000	Bijoy
4312	900000	Bikash
4313	900000	Bike
4314	900000	Bikila
4315	900000	Bikoro
4316	900000	Bilal
4317	900000	Bilalovic
4318	900000	Bilazer
4319	900000	Bilbao
4320	900000	Bilbao Arechaga
4321	900000	Bilbault
4322	900214	Bilbey
4323	900000	Bilbija
4324	900000	Bile
4325	900000	Biler
4326	900000	Bilgin
4327	900000	Bilguun
4328	900000	Bilh
4329	900000	Bilingi
4330	900000	Bill
4331	900000	Billa
4332	900000	Billah
4333	900000	Billal
4334	900000	Billard
4335	900000	Billing
4336	900000	Billington
4337	900000	Billoter
4338	900000	Billy
4339	900000	Bilokapic
4340	900000	Bilongo
4341	900000	Bilovar
4342	921075	Bilyaletdinov
4343	900000	Bin
4344	900000	Bin Haji
4345	900000	Bina
4346	900000	Binbin
4347	900000	Binder
4348	900000	Bindhammer
4349	900000	Bindon
4350	900000	Bindu
4351	900000	Bing-de
4352	930102	Bingham
4353	900000	Bingliang
4354	900000	Bingourou
4355	900000	Bingwen
4356	900000	Bingwor
4357	900000	Bingöl
4358	900000	Binh
4359	900000	Binici
4360	900000	Binks
4361	901736	Binshtok
4362	900000	Biojó
4363	921083	Biondini
4364	900000	Bipin
4365	900000	Biradar
4366	900000	Biraghi
4367	901194	Birah
4368	900000	Birama
4369	900000	Biraschi
4370	900000	Birch
4371	921084	Birchall
4372	921086	Bird
4373	900000	Birger
4374	900000	Birgir
4375	900000	Birgit
4376	921087	Birinci
4377	900000	Birindelli
4378	900000	Birir
4379	900000	Birk
4380	900000	Birkeland
4381	900000	Birkfeldt
4382	900000	Birkir
4383	900000	Birmančević
4384	900000	Birnbaum
4385	900000	Biron
4386	921089	Birsa
4387	900000	Birtwistle
4388	900000	Biruk
4389	900000	Bisanz
4390	900000	Bischof
4391	900000	Bisesi Barbosa
4392	900000	Bishesari
4393	921094	Bishop
4394	900000	Bishwash
4395	900000	Bisiligitwa
4396	900000	Biskup
4397	900000	Bislimi
4398	900000	Bismar
4399	900000	Bismark
4400	900000	Bisseck
4401	900000	Bissell
4402	900000	Bissouma
4403	900000	Biswa
4404	900000	Biswajit
4405	900000	Biswal
4406	900000	Biswanath
4407	900000	Biswas
4408	900000	Bit Garam
4409	900000	BitGaram
4410	900000	Bitin
4411	930104	Biton
4412	900000	Bitshiabu
4413	900000	Bitsindou
4414	930105	Bittencourt
4415	900000	Bitter
4416	900000	Bittroff
4417	900000	Bitumazala
4418	900000	Biuk
4419	900000	Biumla
4420	900000	Bivala
4421	900000	Bixby
4422	900000	Bizama
4423	900000	Bizet
4424	900000	Bizjak
4425	900000	Bizos
4426	900000	Bizot
4427	900000	Bizoza
4428	921099	Bizzarri
4429	921061	Biçer
4430	900000	Bjarkason
4431	900000	Bjarke
4432	900000	Bjarki
4433	900000	Bjarki Steinn
4434	930106	Bjarnason
4435	900000	Bjarne
4436	900000	Bjelde
4437	921101	Bjelland
4438	900000	Bjerke
4439	900000	Bjorn
4440	900000	Bjur
4441	900000	Bjurstrøm
4442	900000	Björk
4443	900000	Björkengren
4444	900000	Björklund
4445	900000	Björn
4446	900000	Björnson
4447	900000	Björnström
4448	900000	Bjørdal
4449	900000	Bjørg
4450	900000	Bjørkan
4451	900000	Bjørlo
4452	900000	Bjørn
4453	900000	Bjørn Inge
4454	900000	Bjørn Johnsen
4455	900000	Bjørn Martin
4456	900000	Bjørnbak
4457	900000	Bjørshol
4458	900000	Bjørtuft
4459	900000	Blănuță
4460	900000	Black
4461	900000	Blackburn
4462	900000	Blackett
4463	900000	Blackett-Taylor
4464	900000	Blackman
4465	900000	Blackmon
4466	900000	Blackmore
4467	900000	Blackstenius
4468	900000	Blagoj
4469	900000	Blagoje
4470	900000	Blagun
4471	900607	Blair
4472	921106	Blake
4473	900000	Blake-Tracy
4474	901197	Blakeslee
4475	901827	Blakey
4476	900000	Blakstad
4477	900000	Blanc
4478	921108	Blanchard
4479	900000	Blanchet
4480	900996	Blanco
4481	900000	Blanco Conde
4482	900000	Blanco Gómez
4483	900000	Blanco Juncal
4484	900000	Blanco Leschuk
4485	900000	Blanco Sánchez
4486	900000	Blanco Veiga
4487	900000	Blandi
4488	900000	Blando
4489	900000	Blaney
4490	900000	Blank
4491	900000	Blanuta
4492	900000	Blarke
4493	900000	Blas
4494	900000	Blasco
4495	900000	Blaser
4496	921112	Blasi
4497	900000	Blasucci
4498	900000	Blaswich
4499	900000	Blatnik
4500	900000	Blaznik
4501	900000	Blaž
4502	900000	Blaž Lauš
4503	900000	Blažej
4504	900000	Blažek
4505	900000	Blažević
4506	900000	Blažič
4507	900000	Bled
4508	900000	Bledar
4509	900000	Bledian
4510	900000	Blendi
4511	900000	Blerim
4512	900000	Blerinca
4513	900000	Blesa
4514	900000	Blesa Pina
4515	900000	Blessing
4516	900000	Bleve
4517	928685	Blewitt
4518	900000	Blidar
4519	900000	Blikstad
4520	900000	Blin
4521	900000	Blind
4522	900000	Blindkilde
4523	900000	Blindkilde Brown
4524	900000	Bliska
4525	900000	Blissfell
4526	921118	Blizzard
4527	900000	Bloch
4528	928686	Bloggs
4529	900000	Blom
4530	900000	Blomberg
4531	900000	Blomme
4532	900000	Blommestijn
4533	901198	Blomqvist
4534	900000	Blondeau
4535	921120	Blondel
4536	900000	Blondell
4537	900000	Blondy
4538	901199	Blonk
4539	900000	Bloomer
4540	928992	Bloomfield
4541	900000	Blot
4542	900000	Bloxham
4543	900000	Blum
4544	900000	Blumberger
4545	900000	Blume
4546	900000	Blundell
4547	900000	Bláha
4548	900000	Blás
4549	900000	Blázquez
4550	900000	Blöndal
4551	900000	Bo
4552	900000	Bo Kyung
4553	900000	Bo Sub
4554	900000	BoKyung
4555	900000	BoSub
4556	900000	Bořil
4557	900000	Boşluk
4558	921123	Boa Morte
4559	900000	Boade
4560	921125	Boadu
4561	900000	Boadu Maxwell
4562	900000	Boahene
4563	921126	Boakye
4564	900000	Boas Anjos
4565	900000	Boas Macedo
4566	921129	Boateng
4567	900000	Boattin
4568	900000	Boškin
4569	900000	Boško
4570	900000	Bošnjak
4571	928687	Bob
4572	921130	Bobadilla
4573	900000	Boban
4574	900000	Bobang
4575	900000	Bobb
4576	900000	Bobby
4577	900000	Bobek
4578	900000	Boben
4579	900000	Bobichon
4580	900000	Boboc
4581	900000	Bobsin
4582	900000	Bobson
4583	900000	Bobzien
4584	921132	Bocanegra
4585	900000	Bocat
4586	921133	Bocchetti
4587	900000	Boccia
4588	900000	Bochi
4589	900000	Bochnak
4590	900000	Bochniewicz
4591	900000	Bochy
4592	900000	Bockhorn
4593	921134	Bockhorni
4594	900000	Bockus
4595	921135	Boco
4596	900000	Bocquet
4597	900000	Bodart
4598	900000	Bode
4599	900000	Bodișteanu
4600	900000	Bodiger
4601	900000	Bodin
4602	900000	Bodisteanu
4603	921139	Bodmer
4604	900000	Bodnar
4605	900000	Bodritskaja
4606	921142	Bodurov
4607	921143	Bodzek
4608	900000	Boe
4609	930761	Boechler
4610	900000	Boeder
4611	900000	Boehmer
4612	900000	Boekhoudt
4613	921144	Boenisch
4614	900000	Boer
4615	900000	Boesen
4616	900000	Boettcher
4617	900000	Boevink
4618	900000	Boey
4619	900000	Boga
4620	921146	Bogado
4621	900000	Bogaert
4622	900000	Bogaerts
4623	900000	Boganda
4624	900000	Bogarde
4625	900000	Bogarín
4626	900000	Bogdan
4627	900000	Bogdani
4628	900000	Bogdanov
4629	900000	Bogdanova
4630	900000	Bogdanović
4631	900000	Bogen
4632	900000	Bogenschütz
4633	900000	Boggio
4634	900000	Boghossian
4635	900000	Bogicevic
4636	900000	Bogle
4637	921153	Boguski
4638	900000	Bogusz
4639	900000	Bohan
4640	900000	Bohar
4641	900000	Bohdan
4642	900000	Bohdana
4643	900000	Bohinen
4644	900000	Bohm
4645	900000	Bohnert
4646	900000	Bohoussou
4647	900000	Bohra
4648	900000	Boialvo Gaspar
4649	900000	Boiko
4650	921154	Boilesen
4651	900000	Boipelo
4652	900000	Boisgard
4653	900000	Boissey
4654	900000	Boissier
4655	900000	Bojan
4656	900000	Bojang
4657	900000	Bojanić
4658	900000	Bojaxhiu
4659	900000	Bojing
4660	921155	Bojinov
4661	921156	Boka
4662	900000	Bokadi
4663	900000	Bokal
4664	900000	Bokassa
4665	900000	Bokšić
4666	900000	Bokele
4667	900000	Bokeo
4668	900000	Bola
4669	900000	Bolados
4670	921160	Boland
4671	921163	Bolat
4672	900000	Bolay
4673	921162	Bolaños
4674	900000	Bolchini
4675	900000	Boldizsár
4676	900000	Bole
4677	900000	Boleslav
4678	900000	Bolger
4679	900000	Boli
4680	900000	Boli. K
4681	900000	Bolin
4682	900000	Bolina
4683	900000	Bolingoli
4684	900000	Bolivar
4685	900000	Bolkan Nordli
4686	900000	Bolkvadze
4687	900000	Bolla
4688	900000	Bollardi
4689	900000	Bolletta
4690	900000	Bolma
4691	900000	Boloca
4692	900000	Bologna
4693	900000	Bolormaa
4694	900000	Bolou
4695	928688	Bolton
4696	900000	Bolumbu
4697	900000	Boly
4698	900000	Bolyki
4699	900000	Bolívar
4700	900000	Boma
4701	900000	Bomami
4702	900000	Boman
4703	900000	Bomba
4704	900000	Bombagi
4705	900000	Bombardó Poyato
4706	900000	Bombito
4707	900000	Bonacciale
4708	900000	Bonansea
4709	900000	Bonaventura
4710	921173	Bonazzoli
4711	928689	Bond
4712	900000	Bondar
4713	900000	Bondarchuk
4714	900000	Bondarenko
4715	900000	Bonde
4716	900000	Bondo
4717	900000	Bonds
4718	900000	Bondswell
4719	930108	Bone
4720	921174	Bonera
4721	900000	Bonetig
4722	900000	Bonfanti
4723	900000	Bonfrère
4724	921177	Bong
4725	900000	Bong Soo
4726	900000	Bonga
4727	900000	Bongani
4728	900000	Bongokuhle
4729	900000	Bongone
4730	900000	Bongsoo
4731	900000	Bonham
4732	900000	Bonhomme
4733	900000	Boni
4734	921178	Boniek
4735	900000	Boniface
4736	900000	Bonifazi
4737	930109	Bonilla
4738	900000	Bonke
4739	900000	Bonmann
4740	900000	Bonmatí Conca
4741	900000	Bonnah
4742	921182	Bonnart
4743	900000	Bonneau
4744	900000	Bonner
4745	900000	Bonnet
4746	900000	Bonnevie
4747	900000	Bonnin
4748	900000	Bonny
4749	900000	Bono
4750	900000	Bonota
4751	900000	Bonsegundo
4752	900000	Bonsu
4753	900000	Bonsu Baah
4754	900000	Bonte
4755	900000	Bonucci
4756	900000	Boné
4757	900000	Boogaard
4758	900000	Boogman
4759	900000	Booi
4760	900000	Booktail
4761	900000	Boon-Nam
4762	900000	Boone
4763	900000	Boore
4764	901201	Booth
4765	901835	Boothby
4766	900000	Boottayothee
4767	900000	Bope
4768	900000	Bopha
4769	900000	Bopolo
4770	900000	Borța
4771	900000	Bora
4772	900000	Borah
4773	921185	Boral
4774	900000	Boranijašević
4775	900000	Borba Ferreira
4776	900000	Borba Ferreira Jr.
4777	900000	Borbe
4778	900000	Borcea
4779	921189	Borchers
4780	900000	Borchgrevink
4781	900000	Bordacahar
4782	900000	Bordagaray
4783	900000	Bordeianu
4784	900000	Bordușanu
4785	900000	Bordusanu
4786	900000	Bores
4787	900000	Borevković
4788	901202	Borg
4789	900000	Borge Martín
4790	900000	Borgelin
4791	900000	Borgella
4792	921194	Borger
4793	921195	Borges
4794	900000	Borges Cabral
4795	900000	Borges Damaceno
4796	900000	Borges Fernandes
4797	900000	Borges Goncalves
4798	900000	Borges Guedes
4799	900000	Borges Rodrigues
4800	900000	Borges Sanches
4801	900000	Borges Tavares
4802	900000	Borges da Silva
4803	900000	Borgess
4804	900000	Borggräfe
4805	900000	Borghes Caeiro
4806	900000	Borgnino
4807	900000	Borimir
4808	900000	Borini
4809	900000	Boris
4810	900000	Borisenko
4811	900000	Borislav
4812	900000	Borisov
4813	921200	Borja
4814	900000	Borja Bastón
4815	900000	Borja CJ
4816	900000	Borja Garcés
4817	900000	Borja García
4818	900000	Borja González
4819	900000	Borja Herrera
4820	900000	Borja Iglesias
4821	900000	Borja Mayoral
4822	900000	Borja Sainz
4823	900000	Borja Valle
4824	900000	Borja Valle.A
4825	900000	Bork
4826	900000	Borkovic
4827	900000	Borkowski
4828	900000	Bormuth
4829	900000	Borna
4830	900000	Bornand Da Silva
4831	900000	Bornauw
4832	900000	Borne
4833	921201	Bornstein
4834	900000	Boro
4835	900000	Boros
4836	900000	Borowski
4837	900000	Borrego Isabel
4838	900000	Borrelli
4839	900000	Borrello
4840	900000	Borrero
4841	921203	Borriello
4842	921204	Borring
4843	930686	Borrull
4844	900000	Borré
4845	900000	Borta
4846	900610	Borthwick
4847	900000	Borthwick-Jackson
4848	901203	Bortolotti
4849	921205	Boruc
4850	900000	Borys
4851	921206	Borysiuk
4852	900000	Boryslav
4853	900000	Borza
4854	900000	Bos
4855	900000	Bosančić
4856	900000	Bosancic
4857	900000	Boscagli
4858	901204	Boscarotta
4859	900000	Bosch
4860	900000	Bose
4861	900000	Boselli
4862	900000	Boshoff
4863	900000	Bosko
4864	900000	Bosman
4865	900000	Bosmans
4866	900000	Boss
4867	900000	Bosselmann
4868	900000	Bosso
4869	900000	Bostock
4870	901205	Boswell
4871	900000	Botelhinonsa
4872	900000	Botelho Maia
4873	900000	Botelho Rios
4874	900000	Botha
4875	900000	Botheim
4876	900000	Botić
4877	900000	Botka
4878	900000	Botman
4879	900000	Boto
4880	900000	Botond
4881	900000	Botrán
4882	900000	Bott
4883	900000	Botta
4884	900000	Bottani
4885	900000	Botteghin
4886	921220	Bottinelli
4887	900000	Bottomley
4888	900000	Bou
4889	900000	Bou Salas
4890	900000	Boua
4891	900000	Boualem
4892	900000	Bouanani
4893	900000	Bouanga
4894	921222	Boubacar
4895	900000	Boubakar
4896	900000	Boubakary
4897	900000	Bouchama
4898	900055	Bouchard
4899	901206	Boucher
4900	900748	Bouchet
4901	900000	Bouchouari
4902	900000	Boucly
4903	900000	Bouda
4904	900000	Boudah
4905	900000	Boudaoui
4906	900000	Boudebouz
4907	900000	Boudiaf
4908	900000	Boudjemaa
4909	900000	Boudouani
4910	900000	Boudraa
4911	900000	Bouebari
4912	900000	Boufal
4913	900000	Bouillon
4914	900000	Boujellab
4915	900000	Boukamir
4916	921228	Boukari
4917	900000	Boukhalfa
4918	921229	Boukhari
4919	921230	Boulahrouz
4920	900000	Boulais
4921	900000	Boulami
4922	900000	Boulanger
4923	900000	Boulay
4924	900000	Boulaye
4925	900000	Bouldini
4926	900000	Boulet
4927	900000	Boulhendi
4928	900000	Boultam
4929	900000	Boumous
4930	900000	Boun
4931	900000	Bouna
4932	900000	Bound
4933	900000	Bounou
4934	900000	Boupendza
4935	900000	Bouquet
4936	900000	Boura
4937	900000	Bourabia
4938	921233	Bourceanu
4939	900000	Bourdieu
4940	900000	Bourdin
4941	900000	Bourdon
4942	900000	Boureille
4943	900000	Bourgain
4944	930110	Bourgeois
4945	900000	Bourigeaud
4946	921234	Bourillon
4947	900000	Bourlès
4948	928690	Bourne
4949	900000	Boushal
4950	900000	Bousquet
4951	900000	Boussaid
4952	921237	Boussoufa
4953	900000	Boutaïb
4954	900000	Boutin
4955	900000	Boutobba
4956	900000	Boutoutaou
4957	900000	Boutrah
4958	900000	Bouvet
4959	900000	Bouvier
4960	900000	Bouzaiene
4961	900000	Bouzanis
4962	900000	Bouzat
4963	900000	Bouziane
4964	900000	Bova
4965	900000	Bove
4966	900000	Bover
4967	900000	Bover Izquierdo
4968	921243	Bovo
4969	900000	Bowat
4970	928691	Bowden
4971	921244	Bowditch
4972	901706	Bowen
4973	928692	Bowers
4974	900000	Bowery
4975	900000	Bowie
4976	900000	Bowler
4977	900000	Bowling
4978	928693	Bowman
4979	900000	Boxall
4980	900000	Boxuan
4981	900000	Boy
4982	900000	Boy_4
4983	900000	Boy_6
4984	900000	Boya
4985	900000	Boyamba
4986	900000	Boyar
4987	921247	Boyata
4988	921248	Boyce
4989	900000	Boyce-Clarke
4990	921249	Boyd
4991	900000	Boyd-Munce
4992	900000	Boyde
4993	921250	Boye
4994	900000	Boyer
4995	900000	Boyes
4996	900000	Boylan
4997	901207	Boyle
4998	900000	Boyomo
4999	900000	Boyu
5000	900000	Boyuan
5001	900000	Boyé
5002	900000	Bozan
5003	900000	Bozanic
5004	900000	Bozdoğan
5005	900000	Bozenik
5006	900000	Bozhanaj
5007	900000	Bozhidar
5008	900000	Bozinovski
5009	900000	Bozok
5010	900000	Bożena
5011	900000	Boženík
5012	900000	Božić
5013	900000	Božic
5014	900000	Božidar
5015	921254	Božović
5016	900000	Braaf
5017	921255	Braafheid
5018	900000	Braat
5019	921256	Braaten
5020	900000	Brašanac
5021	900000	Brabec
5022	900000	Brackelmann
5023	900000	Brad
5024	900000	Bradarić
5025	900000	Bradbury
5026	901208	Bradby
5027	928694	Bradford
5028	921259	Bradley
5029	900000	Bradly
5030	928695	Bradshaw
5031	901758	Brady
5032	900000	Braga
5033	900000	Braga Bispo Júnior
5034	900000	Braga Rebocho
5035	900000	Bragança Moutinho
5036	900000	Braghieri
5037	900000	Bragstad
5038	900000	Brahian
5039	900000	Brahim
5040	900000	Brahima
5041	930111	Brahimi
5042	900000	Brahma
5043	900000	Braian
5044	900000	Braida
5045	900000	Brais
5046	900000	Brais Martínez
5047	900000	Brais Méndez
5048	900000	Braithwaite
5049	900000	Brajan
5050	900000	Brajković
5051	900000	Bram
5052	921262	Brama
5053	900000	Bramall
5054	900000	Brambilla
5055	901209	Bramwell
5056	900000	Branca
5057	921265	Branco
5058	900000	Branco Julião
5059	900000	Brancolini
5060	900000	Brand
5061	900000	Branda
5062	900000	Brandan
5063	900000	Brandao
5064	900000	Brandenburg
5065	900000	Branderhorst
5066	900000	Brandhof
5067	900000	Brandner
5068	921267	Brandon
5069	900000	Brandon Thomas
5070	900000	Brandstatter
5071	900000	Brandt
5072	921268	Brandy
5073	901210	Brandyberry
5074	900000	Brandán
5075	900000	Brandáriz Movilla
5076	900000	Brandão Figueiredo
5077	900000	Branimir
5078	900000	Branislav
5079	900000	Branko
5080	900000	Branković
5081	900000	Brann
5082	900000	Brannagan
5083	900000	Brannan
5084	900000	Brannefalk
5085	900000	Branthwaite
5086	900000	Brassier
5087	900000	Bratianu
5088	900000	Brattan
5089	900000	Brattberg
5090	900000	Bratu
5091	900000	Braulio
5092	900000	Brault
5093	900000	Brault-Guillard
5094	900878	Braun
5095	900000	Braun-Schumacher
5096	900000	Braune
5097	900000	Braunöder
5098	900000	Braut-Brunes
5099	921273	Bravo
5100	900000	Bravo Alcántara
5101	900000	Bravo Solanilla
5102	900584	Bravo-Hernandez
5103	928696	Bray
5104	900000	Brayan
5105	900000	Brayann
5106	900000	Braybrooke
5107	900000	Braydon
5108	900000	Brayford
5109	900000	Brazhko
5110	900000	Brazil
5111	900000	Brazão
5112	900000	Brdar
5113	921275	Brečko
5114	900000	Brecher
5115	900000	Brecht
5116	900000	Breckin
5117	900000	Bredahl
5118	900000	Brede Mathias
5119	900000	Bredgaard
5120	900000	Bredlow
5121	900000	Bree
5122	901829	Breeden
5123	900000	Breedijk
5124	900000	Breel
5125	900000	Breen
5126	900000	Breese
5127	900000	Breeze
5128	900000	Breier
5129	900000	Breinburg
5130	900000	Breitenbruch
5131	900000	Breithaupt
5132	900000	Breivik
5133	900000	Brekalo
5134	900000	Brekke
5135	900000	Bremer
5136	900000	Bremner
5137	901688	Brendan
5138	900000	Brenden
5139	921280	Brenes
5140	900000	Brenet
5141	900000	Brengel
5142	900000	Brenna
5143	901211	Brennan
5144	921282	Brenne
5145	900000	Brenner
5146	900000	Brenner Marlos
5147	900000	Breno
5148	900000	Breno Laranjeiro
5149	900000	Breno Vicente
5150	900000	Brent
5151	900000	Brereton Diaz
5152	900000	Brereton Díaz
5153	900000	Brescianini
5154	921283	Bresciano
5155	900000	Breslin
5156	921284	Bressan
5157	900000	Breston
5158	900000	Bret
5159	900000	Breton
5160	900000	Bretones Cruz
5161	900000	Brett
5162	900000	Breuer
5163	900000	Breum
5164	900000	Breunig
5165	928697	Brewer
5166	900000	Brewitt
5167	900000	Brewster
5168	900000	Brey
5169	900000	Breza
5170	900000	Bri Carrazoni
5171	900000	Brian
5172	900000	Brian Araújo
5173	900000	Brian Emo
5174	900000	Brian Jepthe
5175	900000	Brian Oliván
5176	921286	Briand
5177	900000	Brianna
5178	900000	Briançon
5179	900000	Briasco
5180	900000	Brice
5181	900000	Briceag
5182	900000	Brick
5183	921288	Bridge
5184	900000	Bridget
5185	900000	Briede
5186	900000	Briem
5187	921293	Brienza
5188	900000	Brierley
5189	928698	Briggs
5190	900000	Brighenti
5191	921295	Brighi
5192	921296	Bright
5193	900000	Bright Akwo
5194	921297	Brighton
5195	900000	Brignola
5196	900000	Brignoli
5197	900000	Brillante
5198	921298	Brillault
5199	900000	Brimmer
5200	900000	Brindal
5201	900000	Brindley
5202	900000	Brink
5203	900000	Briones
5204	921300	Brison
5205	900000	Bristina Baudet
5206	900000	Bristow
5207	930112	Brito
5208	930113	Britos
5209	900000	Britt
5210	900000	Brittain
5211	900000	Brittany
5212	921304	Britton
5213	900000	Brizard
5214	900000	Brizuela
5215	901213	Broad
5216	900000	Broadbent
5217	921306	Broadfoot
5218	900000	Broadhead
5219	921307	Broadhurst
5220	930680	Broadley
5221	900000	Brobbey
5222	900000	Brochero
5223	928699	Brock
5224	900000	Brockbank
5225	921310	Brockie
5226	900000	Broderick
5227	900000	Brodie
5228	900000	Brodrick
5229	900000	Brody
5230	900000	Brogan
5231	900000	Broh
5232	921312	Broich
5233	900000	Broja
5234	900000	Brojigin
5235	900000	Brolin
5236	900000	Broll
5237	900000	Brondo
5238	900000	Bronico
5239	900000	Bronn
5240	900000	Bronze
5241	900000	Brook
5242	900000	Brooke
5243	928700	Brookes
5244	900000	Brooking
5245	900000	Brooklyn
5246	900476	Brooks
5247	900000	Broom
5248	900000	Broome
5249	900000	Brophy
5250	900000	Bror
5251	900000	Brorsson
5252	900000	Broschinski
5253	900000	Brosnan
5254	900000	Brou
5255	921318	Brough
5256	900000	Broun
5257	900000	Brouwer
5258	921319	Brouwers
5259	900362	Brown
5260	900000	Brown Forbes
5261	921321	Browne
5262	900000	Brownhill
5263	928701	Browning
5264	900000	Browning-Lagerfeldt
5265	900000	Brownlie
5266	921323	Broxham
5267	900000	Brozović
5268	921324	Brożek
5269	900000	Brož
5270	921325	Bruce
5271	900000	Bruera
5272	900000	Brugger
5273	900000	Brugman
5274	900000	Brugts
5275	900000	Bruguera
5276	900000	Brugui
5277	900000	Brugué Ayguade
5278	900000	Bruin
5279	900000	Bruinheira Salvador
5280	900000	Bruma
5281	900000	Brumme
5282	900000	Brun
5283	900000	Bruna
5284	900000	Bruna Lourenço
5285	900000	Bruneau
5286	900000	Brunel
5287	900000	Brunelli
5288	900000	Brunes
5289	900000	Brunet
5290	900000	Bruninha
5291	900000	Brunmair
5292	930114	Brunner
5293	900771	Bruno
5294	900000	Bruno Amado
5295	900000	Bruno André
5296	900000	Bruno Barti
5297	900000	Bruno Bertinato
5298	900000	Bruno Brígido
5299	900000	Bruno Costa
5300	900000	Bruno Duarte
5301	900000	Bruno Fernandes
5302	900000	Bruno G.
5303	900000	Bruno Gaspar
5304	900000	Bruno Guimarães
5305	900000	Bruno Jordão
5306	900000	Bruno Langa
5307	900000	Bruno Leite
5308	900000	Bruno Lourenço
5309	900000	Bruno Miguel
5310	900000	Bruno Paz
5311	900000	Bruno R.
5312	900000	Bruno Ricardo
5313	900000	Bruno Rodrigues
5314	900000	Bruno Sávio
5315	900000	Bruno Varela
5316	900000	Bruno Ventura
5317	900000	Bruno Wilson
5318	900000	Bruno Xavier
5319	900000	Brunori
5320	900000	Brunot
5321	900000	Bruns
5322	900000	Brunst
5323	921332	Brunt
5324	900000	Brush
5325	900000	Bruun
5326	900000	Bruus
5327	900000	Bruyn
5328	900000	Bruzzese
5329	921333	Bryan
5330	900000	Bryan Gil
5331	900000	Bryang
5332	901646	Bryant
5333	900000	Bryce
5334	900000	Brym
5335	900000	Bryn
5336	901215	Bryne
5337	900000	Brynhildsen
5338	900000	Brynjar
5339	900000	Brynjar Ingi
5340	900000	Brynjarsdóttir
5341	900000	Brynn
5342	921334	Bryson
5343	900000	Brzozowski
5344	900000	Brzykcy
5345	900000	Brás André
5346	900000	Bråtveit
5347	900000	Brígido de Oliveira
5348	900000	Brøndbo
5349	900000	Brüll
5350	900000	Brünker
5351	900000	Buș
5352	900000	Bu Haymid
5353	900000	Bu Sanda
5354	900000	Bułka
5355	900000	Buades
5356	900000	Buanthanglun
5357	900000	Buatu
5358	900000	Buatu Mananga
5359	900000	Buayi-Kiala
5360	900000	Bušuladžić
5361	900000	Bubacarr
5362	921338	Bucchi
5363	900000	Bucha
5364	900000	Buchalik
5365	900000	Buchan
5366	901216	Buchanan
5367	900000	Bucher
5368	900000	Buchmann
5369	900000	Buck
5370	900000	Bucker
5371	901217	Buckeridge
5372	921339	Buckley
5373	928702	Buckner
5374	900000	Bucuane
5375	921341	Bucur
5376	900000	Bucuroiu
5377	900000	Budai
5378	921344	Buddle
5379	921345	Budel
5380	900000	Budescu
5381	900000	Budiman
5382	900000	Budimir
5383	900000	Budiño
5384	900000	Budu
5385	900000	Buendía
5386	900000	Buengo
5387	921348	Bueno
5388	900000	Bueno Couto
5389	900000	Bueno López
5390	900000	Bueno Sebastián
5391	900000	Bueno Áñez
5392	900000	Buess
5393	900000	Buffarini
5394	921349	Buffel
5395	921350	Buffon
5396	900000	Bugas
5397	930734	Bugatto
5398	900000	Bugeja
5399	900000	Bugiel
5400	900000	Buhagiar
5401	900000	Buhari
5402	900000	Buhler
5403	900000	Buialskyi
5404	921356	Buijs
5405	900000	Buisson
5406	901803	Buitendijik
5407	900000	Buitink
5408	900000	Bujar
5409	900000	Buján Díez
5410	900000	Bukari
5411	900000	Bukayo
5412	900000	Bukha
5413	900000	Bukhari
5414	921358	Bukharov
5415	900000	Bukia
5416	900000	Bukowski
5417	900000	Buksa
5418	900000	Bukta
5419	900000	Bukusu
5420	921359	Bulat
5421	900000	Buletsa
5422	900000	Bulić
5423	900000	Buljan
5424	921362	Bull
5425	900000	Bullaude
5426	900649	Bullock
5427	900000	Bully
5428	900000	Bulthuis
5429	900000	Bultman
5430	930115	Bulut
5431	900000	Bum Young
5432	900000	BumYoung
5433	930736	Bumble
5434	900000	Bunbury
5435	900000	Bundgaard
5436	900000	Bundu
5437	900000	Buner
5438	921370	Bungert
5439	900000	Bunk
5440	900000	Bunker
5441	921372	Bunn
5442	900000	Bunny
5443	900000	Buntić
5444	900000	Buntic
